TransactionID,Product,Category,Price,Quantity,Date,City,Promotion,CustomerAge,CustomerGender,PaymentMethod,CustomerSegment,TotalSales,average_sales, , 
610,Sunscreen,Protection,19590.06,2,2023-10-12,Abuja,TRUE,44,Female,Cash,Regular,"$39,180.12","$19,590.06",,
611,Cleanser,Protection,7061.6,2,2022-02-07,Ibadan,FALSE,57,Female,Cash,New,"$14,123.20","$7,061.60",,
612,Cleanser,Cleansing,1850.99,6,2022-12-16,Lagos,FALSE,59,Female,Debit Card,Regular,"$11,105.94","$5,552.97",,
613,Serum,Hydration,15320.04,6,2022-05-29,Kano,TRUE,46,Female,Credit Card,New,"$91,920.24","$45,960.12",,
614,Face Mask,Treatment,11770.32,1,2023-10-30,Lagos,FALSE,22,Male,Cash,Regular,"$11,770.32","$5,885.16",,
615,Cleanser,Protection,1185.19,10,2022-12-13,Port Harcourt,TRUE,43,Male,Cash,New,"$11,851.90","$5,925.95",,
616,Sunscreen,Protection,6714.33,9,2022-01-08,Port Harcourt,FALSE,37,Female,Cash,Regular,"$60,428.97","$30,214.48",,
617,Moisturizer,Treatment,17402.61,4,2022-03-31,Kano,FALSE,23,Male,Cash,Regular,"$69,610.44","$34,805.22",,
618,Face Mask,Treatment,5410.82,10,2022-10-23,Lagos,FALSE,48,Male,Credit Card,New,"$54,108.20","$27,054.10",,
619,Sunscreen,Hydration,2112.26,4,2023-04-05,Lagos,FALSE,29,Female,Cash,New,"$8,449.04","$4,224.52",,
620,Cleanser,Hydration,14509.95,7,2023-11-27,Ibadan,TRUE,54,Male,Credit Card,Regular,"$101,569.65","$50,784.82",,
621,Moisturizer,Treatment,10666.22,9,2022-05-04,Lagos,TRUE,19,Male,Cash,New,"$95,995.98","$47,997.99",,
622,Serum,Anti-Aging,8693.99,7,2022-07-27,Abuja,FALSE,44,Male,Debit Card,New,"$60,857.93","$30,428.96",,
623,Serum,Cleansing,9065.76,10,2023-02-18,Lagos,TRUE,32,Male,Cash,New,"$90,657.60","$45,328.80",,
624,Sunscreen,Hydration,18365.35,6,2023-09-01,Kano,TRUE,24,Female,Debit Card,Regular,"$110,192.10","$55,096.05",,
625,Moisturizer,Cleansing,18138.12,9,2023-01-10,Abuja,FALSE,31,Female,Credit Card,Regular,"$163,243.08","$81,621.54",,
626,Cleanser,Cleansing,5143.24,4,2022-06-19,Lagos,FALSE,32,Male,Credit Card,New,"$20,572.96","$10,286.48",,
627,Sunscreen,Protection,11923,3,2023-12-02,Ibadan,TRUE,32,Male,Credit Card,New,"$35,769.00","$17,884.50",,
628,Moisturizer,Treatment,1772.41,1,2023-06-20,Ibadan,TRUE,20,Male,Credit Card,New,"$1,772.41",$886.20,,
629,Moisturizer,Treatment,11271.35,6,2022-01-07,Abuja,FALSE,64,Female,Debit Card,Regular,"$67,628.10","$33,814.05",,
630,Cleanser,Anti-Aging,3143.74,2,2022-08-15,Port Harcourt,TRUE,19,Female,Credit Card,New,"$6,287.48","$3,143.74",,
631,Cleanser,Treatment,15391.62,6,2023-08-03,Kano,FALSE,19,Male,Cash,New,"$92,349.72","$46,174.86",,
632,Serum,Cleansing,3111.74,8,2022-02-16,Port Harcourt,FALSE,56,Male,Credit Card,New,"$24,893.92","$12,446.96",,
633,Sunscreen,Hydration,4878.17,3,2023-02-02,Port Harcourt,FALSE,46,Female,Credit Card,Regular,"$14,634.51","$7,317.26",,
634,Cleanser,Protection,15586.37,7,2023-04-24,Abuja,TRUE,52,Female,Credit Card,New,"$109,104.59","$54,552.29",,
635,Cleanser,Hydration,9024.55,8,2022-05-27,Abuja,TRUE,64,Male,Credit Card,Regular,"$72,196.40","$36,098.20",,
636,Face Mask,Cleansing,11392.13,8,2022-03-06,Abuja,TRUE,48,Male,Cash,Regular,"$91,137.04","$45,568.52",,
637,Moisturizer,Cleansing,17729.86,6,2022-06-08,Ibadan,TRUE,56,Male,Credit Card,New,"$106,379.16","$53,189.58",,
638,Sunscreen,Anti-Aging,14824.96,10,2023-06-02,Kano,TRUE,41,Male,Debit Card,New,"$148,249.60","$74,124.80",,
639,Cleanser,Anti-Aging,15304.08,4,2023-03-09,Port Harcourt,FALSE,44,Female,Credit Card,New,"$61,216.32","$30,608.16",,
640,Cleanser,Hydration,12414.04,6,2022-02-04,Abuja,FALSE,51,Female,Credit Card,New,"$74,484.24","$37,242.12",,
641,Serum,Anti-Aging,2920.27,4,2022-10-18,Port Harcourt,TRUE,34,Female,Debit Card,New,"$11,681.08","$5,840.54",,
642,Serum,Anti-Aging,16698.23,9,2023-03-23,Abuja,TRUE,46,Female,Credit Card,Regular,"$150,284.07","$75,142.04",,
643,Serum,Hydration,15026.73,4,2022-01-01,Kano,TRUE,55,Male,Credit Card,New,"$60,106.92","$30,053.46",,
644,Face Mask,Protection,17776.54,8,2023-03-24,Abuja,TRUE,27,Female,Debit Card,Regular,"$142,212.32","$71,106.16",,
645,Face Mask,Cleansing,2599.14,7,2022-01-18,Port Harcourt,TRUE,48,Male,Cash,New,"$18,193.98","$9,096.99",,
646,Serum,Protection,16759.98,10,2023-04-02,Kano,FALSE,52,Female,Credit Card,Regular,"$167,599.80","$83,799.90",,
647,Serum,Protection,6221.51,4,2022-11-30,Ibadan,FALSE,40,Male,Cash,Regular,"$24,886.04","$12,443.02",,
648,Cleanser,Treatment,7350.1,1,2023-05-11,Port Harcourt,TRUE,62,Male,Credit Card,New,"$7,350.10","$3,675.05",,
649,Face Mask,Hydration,17853.7,4,2022-03-18,Port Harcourt,FALSE,57,Male,Credit Card,New,"$71,414.80","$35,707.40",,
650,Cleanser,Treatment,4635.2,4,2023-12-30,Lagos,TRUE,59,Male,Cash,New,"$18,540.80","$9,270.40",,
651,Cleanser,Treatment,1231.64,3,2023-08-30,Port Harcourt,TRUE,31,Female,Debit Card,New,"$3,694.92","$1,847.46",,
652,Serum,Cleansing,14401.54,1,2022-12-03,Abuja,FALSE,37,Female,Debit Card,Regular,"$14,401.54","$7,200.77",,
653,Face Mask,Hydration,1714.76,2,2022-06-07,Abuja,FALSE,42,Female,Cash,New,"$3,429.52","$1,714.76",,
654,Sunscreen,Anti-Aging,16627.98,2,2023-03-01,Kano,TRUE,18,Male,Cash,Regular,"$33,255.96","$16,627.98",,
655,Sunscreen,Treatment,18165.26,4,2022-12-26,Abuja,FALSE,18,Female,Cash,New,"$72,661.04","$36,330.52",,
656,Cleanser,Cleansing,4162.69,9,2022-12-26,Abuja,TRUE,42,Female,Cash,Regular,"$37,464.21","$18,732.10",,
657,Cleanser,Treatment,4944.31,1,2022-04-22,Abuja,TRUE,60,Female,Credit Card,Regular,"$4,944.31","$2,472.16",,
658,Moisturizer,Treatment,16121.72,1,2022-10-27,Abuja,FALSE,61,Female,Credit Card,Regular,"$16,121.72","$8,060.86",,
659,Sunscreen,Hydration,17970.73,4,2022-01-18,Lagos,FALSE,63,Female,Cash,Regular,"$71,882.92","$35,941.46",,
660,Face Mask,Cleansing,5629.98,10,2022-10-15,Port Harcourt,TRUE,43,Female,Credit Card,Regular,"$56,299.80","$28,149.90",,
661,Sunscreen,Treatment,9230.67,3,2022-11-02,Ibadan,TRUE,23,Female,Debit Card,Regular,"$27,692.01","$13,846.00",,
662,Face Mask,Protection,8564.91,4,2023-05-17,Kano,FALSE,44,Male,Credit Card,Regular,"$34,259.64","$17,129.82",,
663,Moisturizer,Anti-Aging,13646.26,1,2022-07-04,Ibadan,FALSE,22,Female,Credit Card,New,"$13,646.26","$6,823.13",,
664,Cleanser,Treatment,6798.74,7,2023-10-14,Lagos,FALSE,36,Male,Debit Card,New,"$47,591.18","$23,795.59",,
665,Serum,Protection,16047.45,2,2022-01-11,Abuja,TRUE,24,Female,Debit Card,Regular,"$32,094.90","$16,047.45",,
666,Sunscreen,Hydration,7483.31,4,2023-11-29,Port Harcourt,FALSE,59,Female,Debit Card,New,"$29,933.24","$14,966.62",,
667,Face Mask,Protection,5891.64,10,2022-03-23,Ibadan,FALSE,53,Female,Credit Card,New,"$58,916.40","$29,458.20",,
668,Face Mask,Cleansing,1075.27,6,2022-02-04,Abuja,TRUE,44,Male,Cash,Regular,"$6,451.62","$3,225.81",,
669,Face Mask,Anti-Aging,8226.44,5,2022-03-05,Kano,FALSE,48,Female,Debit Card,Regular,"$41,132.20","$20,566.10",,
670,Serum,Anti-Aging,12389.1,3,2023-02-27,Lagos,FALSE,62,Female,Credit Card,Regular,"$37,167.30","$18,583.65",,
671,Sunscreen,Treatment,7441.67,3,2023-02-14,Lagos,FALSE,23,Male,Cash,Regular,"$22,325.01","$11,162.50",,
672,Sunscreen,Hydration,4339.9,2,2022-02-14,Port Harcourt,TRUE,57,Male,Credit Card,Regular,"$8,679.80","$4,339.90",,
673,Cleanser,Anti-Aging,19953.82,8,2022-10-04,Kano,TRUE,41,Female,Credit Card,New,"$159,630.56","$79,815.28",,
674,Cleanser,Anti-Aging,6042.59,4,2022-08-19,Port Harcourt,FALSE,50,Male,Credit Card,Regular,"$24,170.36","$12,085.18",,
675,Cleanser,Hydration,11453.65,10,2023-01-05,Abuja,FALSE,64,Female,Cash,New,"$114,536.50","$57,268.25",,
676,Cleanser,Anti-Aging,3569.65,10,2022-10-08,Port Harcourt,FALSE,63,Male,Cash,Regular,"$35,696.50","$17,848.25",,
677,Cleanser,Protection,13954.62,9,2023-11-01,Kano,TRUE,21,Female,Credit Card,Regular,"$125,591.58","$62,795.79",,
678,Sunscreen,Protection,9556.67,7,2023-01-18,Lagos,FALSE,63,Female,Cash,Regular,"$66,896.69","$33,448.35",,
679,Moisturizer,Treatment,7966.25,5,2023-04-09,Lagos,TRUE,32,Female,Debit Card,New,"$39,831.25","$19,915.62",,
680,Moisturizer,Treatment,8336.5,3,2023-10-28,Kano,TRUE,47,Female,Cash,New,"$25,009.50","$12,504.75",,
681,Moisturizer,Hydration,8684.95,5,2023-03-25,Lagos,TRUE,54,Female,Cash,New,"$43,424.75","$21,712.38",,
682,Moisturizer,Anti-Aging,16723.73,6,2022-01-26,Port Harcourt,FALSE,20,Female,Credit Card,New,"$100,342.38","$50,171.19",,
683,Sunscreen,Hydration,18404.28,4,2023-12-09,Abuja,TRUE,33,Male,Cash,Regular,"$73,617.12","$36,808.56",,
684,Moisturizer,Protection,15462.86,3,2023-07-10,Abuja,TRUE,47,Female,Credit Card,Regular,"$46,388.58","$23,194.29",,
685,Cleanser,Anti-Aging,7979.62,7,2023-06-26,Abuja,FALSE,57,Male,Debit Card,New,"$55,857.34","$27,928.67",,
686,Sunscreen,Cleansing,14136.37,9,2023-05-15,Lagos,FALSE,64,Female,Debit Card,New,"$127,227.33","$63,613.66",,
687,Serum,Hydration,10652.62,8,2022-11-20,Ibadan,FALSE,28,Female,Debit Card,Regular,"$85,220.96","$42,610.48",,
688,Serum,Cleansing,1369.09,6,2023-03-25,Ibadan,FALSE,36,Male,Debit Card,New,"$8,214.54","$4,107.27",,
689,Sunscreen,Treatment,13291.08,2,2023-08-05,Abuja,TRUE,62,Male,Credit Card,Regular,"$26,582.16","$13,291.08",,
690,Serum,Protection,12837.15,8,2022-10-04,Port Harcourt,FALSE,57,Male,Cash,New,"$102,697.20","$51,348.60",,
691,Cleanser,Hydration,7326.45,4,2022-04-07,Abuja,TRUE,30,Male,Credit Card,Regular,"$29,305.80","$14,652.90",,
692,Sunscreen,Anti-Aging,1499.45,2,2022-03-18,Port Harcourt,TRUE,21,Female,Credit Card,Regular,"$2,998.90","$1,499.45",,
693,Serum,Treatment,19524,2,2022-09-01,Port Harcourt,TRUE,36,Female,Debit Card,New,"$39,048.00","$19,524.00",,
694,Sunscreen,Anti-Aging,19834.22,6,2023-06-10,Port Harcourt,TRUE,21,Female,Debit Card,New,"$119,005.32","$59,502.66",,
695,Serum,Anti-Aging,2455.02,3,2022-07-25,Port Harcourt,TRUE,32,Male,Debit Card,Regular,"$7,365.06","$3,682.53",,
696,Face Mask,Cleansing,11220.95,10,2022-08-20,Kano,FALSE,37,Male,Credit Card,Regular,"$112,209.50","$56,104.75",,
697,Moisturizer,Hydration,19579.2,3,2022-12-05,Ibadan,TRUE,20,Female,Debit Card,New,"$58,737.60","$29,368.80",,
698,Face Mask,Protection,3083.82,2,2023-07-21,Lagos,TRUE,21,Female,Cash,Regular,"$6,167.64","$3,083.82",,
699,Serum,Protection,7888.87,6,2023-10-11,Ibadan,FALSE,55,Male,Credit Card,New,"$47,333.22","$23,666.61",,
700,Face Mask,Treatment,10496.57,5,2023-07-15,Lagos,TRUE,50,Female,Cash,Regular,"$52,482.85","$26,241.42",,
701,Moisturizer,Protection,18339.94,2,2023-09-16,Lagos,FALSE,34,Female,Credit Card,New,"$36,679.88","$18,339.94",,
702,Moisturizer,Treatment,11869.16,7,2023-10-21,Abuja,TRUE,38,Male,Debit Card,Regular,"$83,084.12","$41,542.06",,
703,Moisturizer,Cleansing,1433.1,8,2023-05-20,Lagos,TRUE,63,Male,Debit Card,Regular,"$11,464.80","$5,732.40",,
704,Cleanser,Hydration,17249.36,5,2022-12-02,Ibadan,FALSE,26,Female,Debit Card,New,"$86,246.80","$43,123.40",,
705,Cleanser,Cleansing,16779.2,10,2022-01-16,Abuja,FALSE,35,Male,Cash,New,"$167,792.00","$83,896.00",,
706,Serum,Treatment,17684.87,5,2023-07-29,Ibadan,TRUE,29,Male,Cash,Regular,"$88,424.35","$44,212.18",,
707,Moisturizer,Anti-Aging,16382.44,1,2022-01-23,Abuja,FALSE,36,Male,Credit Card,New,"$16,382.44","$8,191.22",,
708,Cleanser,Cleansing,1001.24,9,2022-08-22,Port Harcourt,FALSE,32,Male,Credit Card,Regular,"$9,011.16","$4,505.58",,
709,Moisturizer,Anti-Aging,2934.69,7,2022-03-08,Ibadan,FALSE,55,Female,Cash,Regular,"$20,542.83","$10,271.42",,
710,Sunscreen,Protection,16861.69,3,2023-06-02,Port Harcourt,TRUE,20,Male,Cash,New,"$50,585.07","$25,292.54",,
711,Sunscreen,Anti-Aging,5201.8,10,2022-03-25,Kano,TRUE,60,Female,Debit Card,Regular,"$52,018.00","$26,009.00",,
712,Moisturizer,Protection,1577.91,1,2022-10-15,Port Harcourt,FALSE,34,Female,Cash,New,"$1,577.91",$788.96,,
713,Serum,Hydration,11957.79,1,2023-10-13,Kano,TRUE,46,Male,Credit Card,New,"$11,957.79","$5,978.90",,
714,Sunscreen,Protection,15380.72,4,2023-06-06,Lagos,FALSE,30,Female,Credit Card,Regular,"$61,522.88","$30,761.44",,
715,Face Mask,Treatment,17599.43,9,2023-11-28,Kano,TRUE,45,Male,Cash,Regular,"$158,394.87","$79,197.44",,
716,Cleanser,Treatment,2146.95,10,2023-01-15,Lagos,TRUE,52,Male,Cash,New,"$21,469.50","$10,734.75",,
717,Serum,Cleansing,5214.93,6,2023-06-15,Ibadan,TRUE,59,Female,Debit Card,Regular,"$31,289.58","$15,644.79",,
718,Cleanser,Treatment,8866.48,2,2023-02-20,Lagos,FALSE,63,Male,Debit Card,Regular,"$17,732.96","$8,866.48",,
719,Cleanser,Hydration,8815.26,2,2023-02-02,Ibadan,TRUE,62,Male,Cash,New,"$17,630.52","$8,815.26",,
720,Moisturizer,Anti-Aging,12008.42,5,2023-07-25,Ibadan,FALSE,32,Male,Credit Card,Regular,"$60,042.10","$30,021.05",,
721,Moisturizer,Hydration,18897.03,5,2022-06-02,Ibadan,TRUE,51,Male,Debit Card,Regular,"$94,485.15","$47,242.57",,
722,Sunscreen,Protection,19764.37,3,2023-10-17,Port Harcourt,TRUE,57,Female,Cash,Regular,"$59,293.11","$29,646.56",,
723,Face Mask,Cleansing,3466.16,6,2022-06-29,Abuja,TRUE,50,Female,Debit Card,New,"$20,796.96","$10,398.48",,
724,Face Mask,Protection,6222.62,7,2023-11-24,Kano,TRUE,43,Female,Cash,Regular,"$43,558.34","$21,779.17",,
725,Moisturizer,Cleansing,16739.27,2,2022-10-24,Ibadan,FALSE,22,Female,Cash,Regular,"$33,478.54","$16,739.27",,
726,Serum,Hydration,19833.92,4,2023-05-06,Lagos,TRUE,27,Male,Credit Card,Regular,"$79,335.68","$39,667.84",,
727,Cleanser,Protection,13790.81,8,2023-03-16,Kano,TRUE,59,Male,Cash,New,"$110,326.48","$55,163.24",,
728,Sunscreen,Treatment,2470.39,3,2022-03-30,Lagos,FALSE,25,Male,Cash,Regular,"$7,411.17","$3,705.58",,
729,Sunscreen,Treatment,3553.66,1,2023-07-03,Abuja,FALSE,30,Male,Cash,Regular,"$3,553.66","$1,776.83",,
730,Cleanser,Protection,7423.84,4,2023-05-23,Port Harcourt,FALSE,25,Male,Cash,New,"$29,695.36","$14,847.68",,
731,Face Mask,Treatment,5790.07,6,2022-10-01,Lagos,FALSE,52,Male,Cash,New,"$34,740.42","$17,370.21",,
732,Serum,Hydration,5765.65,2,2022-06-03,Port Harcourt,TRUE,24,Female,Cash,Regular,"$11,531.30","$5,765.65",,
733,Moisturizer,Hydration,15882.09,1,2022-12-20,Port Harcourt,TRUE,62,Male,Credit Card,New,"$15,882.09","$7,941.04",,
734,Serum,Hydration,4301.94,3,2022-07-05,Ibadan,TRUE,35,Male,Credit Card,New,"$12,905.82","$6,452.91",,
735,Sunscreen,Hydration,12367.77,8,2022-02-26,Kano,TRUE,31,Male,Credit Card,New,"$98,942.16","$49,471.08",,
736,Face Mask,Treatment,14140.08,4,2023-06-04,Lagos,FALSE,54,Male,Credit Card,New,"$56,560.32","$28,280.16",,
737,Face Mask,Treatment,18535.78,1,2023-10-13,Abuja,FALSE,25,Female,Debit Card,New,"$18,535.78","$9,267.89",,
738,Serum,Treatment,14109.52,1,2022-09-12,Abuja,FALSE,35,Male,Credit Card,Regular,"$14,109.52","$7,054.76",,
739,Face Mask,Anti-Aging,6199.52,5,2023-01-23,Kano,FALSE,64,Male,Debit Card,New,"$30,997.60","$15,498.80",,
740,Moisturizer,Anti-Aging,1207.96,5,2023-11-24,Port Harcourt,TRUE,65,Female,Credit Card,Regular,"$6,039.80","$3,019.90",,
741,Face Mask,Anti-Aging,1821.17,8,2022-08-19,Kano,FALSE,19,Female,Debit Card,Regular,"$14,569.36","$7,284.68",,
742,Serum,Treatment,4190.06,6,2023-05-28,Kano,FALSE,45,Male,Debit Card,Regular,"$25,140.36","$12,570.18",,
743,Face Mask,Hydration,17200.18,8,2023-02-15,Ibadan,FALSE,40,Male,Credit Card,New,"$137,601.44","$68,800.72",,
744,Face Mask,Cleansing,1872.35,7,2022-02-01,Port Harcourt,TRUE,35,Female,Credit Card,New,"$13,106.45","$6,553.23",,
745,Face Mask,Protection,6156.37,7,2023-10-23,Port Harcourt,TRUE,44,Female,Credit Card,Regular,"$43,094.59","$21,547.29",,
746,Sunscreen,Protection,17889.92,6,2023-03-19,Lagos,TRUE,44,Male,Debit Card,Regular,"$107,339.52","$53,669.76",,
747,Serum,Treatment,11409.97,5,2023-04-08,Kano,TRUE,22,Female,Credit Card,New,"$57,049.85","$28,524.92",,
748,Face Mask,Anti-Aging,16291.53,9,2022-02-27,Ibadan,TRUE,57,Male,Cash,New,"$146,623.77","$73,311.88",,
749,Face Mask,Treatment,19186.74,4,2022-01-13,Ibadan,FALSE,49,Male,Credit Card,New,"$76,746.96","$38,373.48",,
750,Serum,Cleansing,14105.14,5,2022-01-31,Lagos,FALSE,29,Male,Cash,New,"$70,525.70","$35,262.85",,
751,Serum,Anti-Aging,8621.54,1,2023-06-01,Lagos,FALSE,63,Male,Credit Card,Regular,"$8,621.54","$4,310.77",,
752,Sunscreen,Hydration,19449.78,10,2023-06-11,Port Harcourt,TRUE,26,Male,Debit Card,Regular,"$194,497.80","$97,248.90",,
753,Sunscreen,Cleansing,18848.14,8,2022-03-05,Port Harcourt,FALSE,35,Male,Debit Card,New,"$150,785.12","$75,392.56",,
754,Serum,Anti-Aging,10847.36,3,2022-08-05,Lagos,FALSE,64,Male,Cash,New,"$32,542.08","$16,271.04",,
755,Moisturizer,Hydration,3589.51,5,2022-09-14,Lagos,TRUE,47,Male,Cash,Regular,"$17,947.55","$8,973.77",,
756,Serum,Hydration,12907.98,5,2022-08-09,Kano,FALSE,26,Male,Cash,Regular,"$64,539.90","$32,269.95",,
757,Cleanser,Treatment,16630.35,4,2022-02-06,Lagos,FALSE,63,Male,Debit Card,Regular,"$66,521.40","$33,260.70",,
758,Cleanser,Hydration,3589.04,5,2023-03-27,Lagos,TRUE,27,Female,Credit Card,Regular,"$17,945.20","$8,972.60",,
759,Serum,Hydration,12351.9,2,2022-09-13,Ibadan,FALSE,63,Male,Debit Card,Regular,"$24,703.80","$12,351.90",,
760,Moisturizer,Cleansing,19676.32,9,2022-09-26,Lagos,FALSE,32,Female,Credit Card,New,"$177,086.88","$88,543.44",,
761,Moisturizer,Treatment,5381.98,5,2023-01-06,Ibadan,TRUE,62,Male,Cash,Regular,"$26,909.90","$13,454.95",,
762,Cleanser,Treatment,8930.04,1,2023-03-08,Abuja,TRUE,22,Male,Cash,New,"$8,930.04","$4,465.02",,
763,Serum,Protection,2905.15,1,2023-08-31,Kano,FALSE,38,Male,Cash,New,"$2,905.15","$1,452.58",,
764,Face Mask,Protection,6291.72,8,2023-05-09,Lagos,TRUE,40,Female,Debit Card,Regular,"$50,333.76","$25,166.88",,
765,Sunscreen,Anti-Aging,11080.38,5,2022-06-01,Kano,FALSE,38,Female,Debit Card,Regular,"$55,401.90","$27,700.95",,
766,Moisturizer,Hydration,6968.27,1,2022-05-13,Kano,FALSE,30,Female,Debit Card,Regular,"$6,968.27","$3,484.14",,
767,Sunscreen,Treatment,12413.34,3,2022-12-03,Lagos,FALSE,59,Male,Credit Card,New,"$37,240.02","$18,620.01",,
768,Sunscreen,Cleansing,19754.86,2,2023-01-14,Lagos,FALSE,42,Male,Debit Card,Regular,"$39,509.72","$19,754.86",,
769,Cleanser,Treatment,12576.35,8,2022-05-31,Ibadan,TRUE,60,Female,Credit Card,Regular,"$100,610.80","$50,305.40",,
770,Serum,Anti-Aging,3769.01,3,2022-07-14,Ibadan,FALSE,63,Female,Cash,New,"$11,307.03","$5,653.52",,
771,Moisturizer,Hydration,14382.01,6,2022-12-27,Ibadan,TRUE,38,Male,Debit Card,Regular,"$86,292.06","$43,146.03",,
772,Sunscreen,Treatment,13904.43,5,2023-08-26,Ibadan,TRUE,59,Female,Cash,Regular,"$69,522.15","$34,761.07",,
773,Face Mask,Treatment,7129.09,4,2022-12-17,Abuja,TRUE,62,Male,Cash,Regular,"$28,516.36","$14,258.18",,
774,Face Mask,Cleansing,9043,8,2022-09-04,Lagos,TRUE,33,Female,Debit Card,Regular,"$72,344.00","$36,172.00",,
775,Face Mask,Treatment,6784.82,4,2023-01-31,Port Harcourt,FALSE,35,Female,Debit Card,Regular,"$27,139.28","$13,569.64",,
776,Cleanser,Protection,16823.56,10,2022-03-04,Lagos,TRUE,20,Male,Cash,Regular,"$168,235.60","$84,117.80",,
777,Face Mask,Protection,12279.3,9,2023-08-02,Abuja,FALSE,47,Male,Cash,Regular,"$110,513.70","$55,256.85",,
778,Face Mask,Treatment,16336.74,5,2022-06-30,Port Harcourt,FALSE,52,Male,Credit Card,Regular,"$81,683.70","$40,841.85",,
779,Moisturizer,Hydration,6586.96,3,2023-10-14,Ibadan,FALSE,59,Male,Credit Card,New,"$19,760.88","$9,880.44",,
780,Face Mask,Treatment,3680.62,5,2022-02-22,Lagos,FALSE,27,Male,Debit Card,New,"$18,403.10","$9,201.55",,
781,Moisturizer,Hydration,17883.8,7,2022-05-25,Kano,TRUE,24,Female,Debit Card,New,"$125,186.60","$62,593.30",,
782,Cleanser,Treatment,1157.42,9,2023-05-01,Port Harcourt,FALSE,58,Female,Debit Card,New,"$10,416.78","$5,208.39",,
783,Moisturizer,Treatment,11813.29,8,2023-05-04,Abuja,TRUE,47,Male,Cash,New,"$94,506.32","$47,253.16",,
784,Moisturizer,Cleansing,19383.45,6,2022-02-28,Abuja,TRUE,50,Male,Credit Card,New,"$116,300.70","$58,150.35",,
785,Cleanser,Anti-Aging,6114.59,9,2023-06-20,Lagos,FALSE,46,Male,Debit Card,New,"$55,031.31","$27,515.65",,
786,Serum,Anti-Aging,19695.24,3,2022-05-09,Abuja,TRUE,24,Male,Credit Card,New,"$59,085.72","$29,542.86",,
787,Face Mask,Protection,1672.4,3,2023-08-22,Lagos,TRUE,51,Female,Debit Card,Regular,"$5,017.20","$2,508.60",,
788,Cleanser,Hydration,5901.55,8,2023-04-13,Port Harcourt,TRUE,42,Female,Debit Card,New,"$47,212.40","$23,606.20",,
789,Cleanser,Treatment,5937.93,2,2022-07-18,Port Harcourt,TRUE,43,Male,Credit Card,Regular,"$11,875.86","$5,937.93",,
790,Cleanser,Cleansing,19015.58,2,2022-02-07,Port Harcourt,TRUE,34,Male,Cash,New,"$38,031.16","$19,015.58",,
791,Serum,Hydration,19612.83,10,2022-08-27,Lagos,TRUE,33,Male,Debit Card,New,"$196,128.30","$98,064.15",,
792,Face Mask,Anti-Aging,14953.31,3,2022-05-13,Ibadan,TRUE,34,Female,Cash,New,"$44,859.93","$22,429.96",,
793,Cleanser,Hydration,6462.12,9,2023-02-08,Ibadan,FALSE,35,Female,Credit Card,New,"$58,159.08","$29,079.54",,
794,Sunscreen,Treatment,8770.22,6,2023-09-24,Ibadan,FALSE,42,Female,Credit Card,Regular,"$52,621.32","$26,310.66",,
795,Moisturizer,Cleansing,4829.98,2,2022-05-26,Abuja,FALSE,61,Male,Credit Card,New,"$9,659.96","$4,829.98",,
796,Serum,Treatment,15565.14,3,2023-11-01,Abuja,FALSE,43,Female,Debit Card,Regular,"$46,695.42","$23,347.71",,
797,Sunscreen,Hydration,15118.99,2,2022-01-30,Abuja,FALSE,34,Male,Cash,Regular,"$30,237.98","$15,118.99",,
798,Sunscreen,Treatment,10470.77,2,2023-07-23,Ibadan,FALSE,40,Female,Debit Card,Regular,"$20,941.54","$10,470.77",,
799,Sunscreen,Treatment,13739.49,6,2022-08-28,Ibadan,FALSE,46,Female,Credit Card,Regular,"$82,436.94","$41,218.47",,
800,Cleanser,Hydration,15296.79,1,2023-05-22,Lagos,TRUE,41,Female,Debit Card,Regular,"$15,296.79","$7,648.40",,
801,Serum,Anti-Aging,15703.4,8,2022-05-08,Port Harcourt,TRUE,60,Male,Credit Card,Regular,"$125,627.20","$62,813.60",,
802,Serum,Anti-Aging,12498.22,5,2022-05-31,Kano,TRUE,21,Female,Credit Card,New,"$62,491.10","$31,245.55",,
803,Cleanser,Cleansing,8419.8,9,2022-08-18,Port Harcourt,TRUE,65,Male,Cash,New,"$75,778.20","$37,889.10",,
804,Sunscreen,Treatment,13750.09,3,2022-06-22,Port Harcourt,FALSE,25,Male,Credit Card,New,"$41,250.27","$20,625.13",,
805,Moisturizer,Cleansing,17514.95,3,2022-03-02,Ibadan,FALSE,50,Male,Cash,Regular,"$52,544.85","$26,272.42",,
806,Serum,Anti-Aging,9291.65,2,2023-07-04,Kano,TRUE,40,Female,Credit Card,Regular,"$18,583.30","$9,291.65",,
807,Moisturizer,Cleansing,3289.05,1,2022-02-26,Lagos,TRUE,43,Female,Cash,Regular,"$3,289.05","$1,644.53",,
808,Moisturizer,Hydration,12760.11,8,2023-01-08,Ibadan,FALSE,28,Male,Cash,Regular,"$102,080.88","$51,040.44",,
809,Serum,Hydration,10129.67,8,2022-06-15,Lagos,TRUE,19,Male,Debit Card,Regular,"$81,037.36","$40,518.68",,
810,Sunscreen,Protection,18553.97,7,2023-08-06,Kano,TRUE,28,Male,Debit Card,New,"$129,877.79","$64,938.89",,
811,Face Mask,Cleansing,5572.78,8,2023-06-26,Ibadan,FALSE,48,Female,Cash,Regular,"$44,582.24","$22,291.12",,
812,Cleanser,Anti-Aging,15753.15,10,2023-05-11,Kano,FALSE,25,Female,Credit Card,New,"$157,531.50","$78,765.75",,
